,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
9081,12,15,53,34,5,False
9083,13,8,29,14,3,False
9086,21,22,91,64,17,False
9088,15,19,61,38,11,False
9089,20,52,182,154,25,False
9090,15,17,48,28,11,False
9091,15,19,62,38,11,False
9092,12,15,37,23,9,False
9094,19,28,117,67,19,False
9095,16,15,41,25,8,False
9096,14,18,46,31,3,False
9097,9,5,17,11,7,False
9098,14,15,58,36,13,False
9099,6,6,12,8,3,False
9100,9,13,24,17,3,False
9101,8,6,12,9,3,False
9103,16,17,51,26,10,False
9107,8,6,21,12,1,False
9108,8,6,16,7,4,False
9109,6,6,15,12,3,False
9112,11,45,391,373,21,False
9113,26,54,235,176,55,False
9114,19,54,312,290,15,False
9115,12,10,44,26,9,False
9117,14,14,72,35,5,False
9118,8,5,15,9,3,False
9119,10,4,16,7,1,False
9121,8,9,14,10,3,False
9122,21,23,428,331,39,False
9123,5,4,7,4,3,False
9124,15,16,69,48,13,False
9125,5,3,5,3,1,False
9126,11,13,45,38,7,False
9127,9,9,28,23,7,False
9128,6,6,12,7,3,False
9129,17,36,87,76,23,False
9130,7,6,12,7,3,False
9131,11,8,52,31,5,False
9132,17,22,148,63,7,False
9133,9,8,24,14,1,False
9138,15,26,69,62,5,False
9139,19,23,78,59,13,False
9140,14,4,35,10,3,False
9141,10,11,24,18,5,False
9142,6,8,16,12,7,False
9143,5,10,21,16,9,False
9144,9,7,13,10,7,False
9146,20,21,67,59,10,False
9147,20,17,77,46,12,False
9148,16,15,49,25,6,False
9150,6,16,31,24,1,False
9151,6,3,8,5,1,False
9153,20,17,81,49,12,False
9156,20,18,107,65,14,False
9158,14,8,46,29,7,False
9159,7,9,21,16,7,False
9163,8,5,25,12,7,False
9164,16,24,83,83,9,False
9165,12,25,75,61,5,False
9166,17,25,67,52,13,False
9167,5,5,11,8,1,False
9168,4,3,5,3,1,False
9169,5,4,6,4,1,False
9171,11,8,14,13,5,False
9172,4,6,7,6,1,False
9175,13,11,21,17,5,False
9176,0,0,0,0,5,False
9177,16,12,26,22,7,False
9178,12,17,103,77,5,False
9181,7,6,12,8,3,False
9182,5,5,11,8,1,False
9184,13,14,26,17,7,False
9185,12,16,103,77,5,False
9187,11,39,133,123,13,False
9188,9,19,35,32,5,False
9189,18,38,192,124,37,False
9190,0,0,0,0,35,False
9204,18,24,83,61,5,False
9205,8,9,18,13,3,False
9206,17,11,33,24,7,False
9207,9,21,41,34,3,False
9208,18,9,31,21,7,False
9210,11,15,33,22,5,False
9212,10,10,40,23,5,False
9213,21,32,97,70,7,False
9214,16,29,61,46,14,False
9216,7,6,15,7,3,False
9217,18,33,118,88,18,False
9218,8,38,150,113,21,False
9219,10,8,15,12,5,False
9220,6,7,11,9,3,False
9221,13,20,37,28,7,False
9222,5,10,11,11,1,False
9224,9,6,152,112,19,False
9225,8,10,20,16,7,False
9226,9,8,28,15,1,False
9228,8,22,70,59,1,False
9229,14,10,31,16,3,False
9230,6,6,15,11,5,False
9231,22,21,238,178,19,False
9234,7,25,49,35,1,False
9235,14,23,75,52,11,False
9236,0,0,0,0,15,False
9237,0,0,0,0,13,False
9238,16,26,76,55,13,False
9239,0,0,0,0,19,False
9240,0,0,0,0,17,False
9241,0,0,0,0,11,False
9242,0,0,0,0,23,False
9245,17,15,49,39,7,False
9247,8,4,25,16,1,False
9248,19,20,66,36,6,False
9249,99,136,693,460,103,False
9250,8,15,37,34,1,False
9251,13,7,27,18,3,False
9252,11,11,27,22,1,False
9253,15,15,47,27,9,False
9254,11,34,79,60,9,False
9256,19,18,72,43,15,False
9257,24,49,500,283,127,False
9258,5,12,25,24,1,False
9259,16,23,82,59,5,False
9261,5,6,13,9,3,False
9262,15,28,46,33,6,False
9264,16,34,95,86,13,False
9266,7,24,51,49,3,False
9267,12,22,35,33,7,False
9268,7,15,23,21,3,False
9269,11,33,87,68,9,False
9270,5,9,13,11,3,False
9271,11,27,69,50,9,False
9273,14,11,45,30,15,False
9275,9,18,33,28,7,False
9276,13,20,51,39,13,False
9277,4,27,56,46,1,False
9278,4,15,23,15,1,False
9279,11,18,33,25,5,False
9280,13,21,68,48,13,False
9282,12,8,19,11,3,False
9283,24,43,81,64,16,False
9290,4,7,9,7,1,False
9294,5,10,13,11,1,False
9295,10,11,19,13,3,False
9296,8,4,12,4,1,False
9297,11,8,18,14,5,False
9298,7,7,8,10,3,False
9299,13,7,21,14,5,False
9300,14,10,28,20,7,False
9301,23,10,46,23,11,False
9302,17,28,143,99,39,False
9305,7,10,15,12,1,False
9306,14,15,50,34,11,False
9307,11,7,18,7,3,False
9308,18,14,25,14,3,False
9309,46,83,129,86,40,False
9310,21,41,144,105,35,False
9311,15,15,50,36,11,False
9312,24,28,76,60,9,False
9313,13,11,45,16,4,False
9314,11,10,26,26,5,False
9315,18,43,144,91,13,False
9316,21,33,138,112,12,False
9317,10,7,16,9,3,False
9318,10,10,20,14,5,False
9319,17,37,84,74,13,False
9320,9,8,12,8,5,False
9321,18,46,180,165,27,False
9322,12,14,21,17,7,False
9323,16,24,48,34,8,False
9324,12,17,43,29,5,False
9325,9,6,9,6,5,False
9328,14,18,36,30,13,False
9329,11,11,19,13,3,False
9330,10,6,15,7,3,False
9331,11,6,16,7,3,False
9332,11,6,16,7,3,False
9333,17,15,64,30,14,False
9336,12,7,18,8,3,False
9337,9,5,14,7,3,False
9338,10,5,15,7,3,False
9339,17,26,69,50,25,False
9340,9,6,13,7,3,False
9341,9,5,14,7,3,False
9342,11,10,27,17,3,False
9344,10,6,15,7,3,False
9345,10,5,16,7,3,False
9347,12,14,34,26,7,False
9349,6,17,29,29,1,False
9350,11,11,30,24,5,False
9351,7,2,10,4,3,False
9352,9,5,14,7,3,False
9355,8,10,18,15,3,False
9356,10,6,16,8,3,False
9357,10,16,27,23,3,False
9358,17,20,77,72,7,False
9359,16,12,34,26,9,False
9360,20,21,58,37,15,False
9361,12,12,26,18,7,False
9362,7,8,15,10,3,False
9363,15,14,47,23,7,False
9364,13,10,26,13,3,False
9365,9,20,86,79,7,False
9366,8,6,13,9,3,False
9370,9,12,18,12,5,False
9371,15,27,71,55,21,False
9373,11,19,35,28,5,False
9374,14,17,44,28,5,False
9375,13,17,38,27,7,False
9376,7,6,9,8,3,False
9378,13,18,52,34,7,False
9379,12,12,45,22,5,False
9380,16,21,50,34,11,False
9384,14,20,47,39,17,False
9388,9,10,15,10,5,False
9389,15,25,69,56,21,False
9390,14,23,133,97,9,False
9392,19,37,117,89,17,False
9393,22,35,144,88,15,False
9394,10,8,35,25,7,False
9395,12,8,30,22,5,False
9396,16,16,58,27,7,False
9397,22,32,200,132,31,False
9398,18,21,68,44,9,False
9399,15,17,74,42,7,False
9400,7,4,10,7,3,False
9402,22,29,130,89,21,False
9403,9,5,19,9,5,False
9404,17,22,80,49,9,False
9405,17,17,69,38,9,False
9406,6,4,8,6,3,False
9407,10,5,21,11,5,False
9408,20,72,319,239,31,False
9409,20,29,158,99,29,False
9410,9,6,18,10,3,False
9411,29,44,168,102,8,False
9412,21,38,67,54,3,False
9413,22,34,67,50,3,False
9414,35,59,171,89,28,False
9415,31,49,84,68,4,False
9416,30,44,179,80,21,False
9417,6,14,20,18,1,False
9418,17,19,154,83,5,False
9419,6,10,7,11,1,False
9420,20,40,164,113,21,False
9421,18,35,64,51,3,False
9422,19,31,70,48,4,False
9423,18,25,69,38,11,False
9424,33,39,248,96,21,False
9425,20,39,114,90,11,False
9426,27,38,154,89,13,False
9427,24,54,571,321,59,False
9428,10,6,30,16,9,False
9429,8,4,11,6,3,False
9430,12,6,33,17,9,False
9431,9,4,12,6,3,False
9433,18,23,126,78,13,False
9434,17,15,47,29,17,False
9435,11,12,26,20,3,False
9437,19,37,100,66,10,False
9438,19,31,102,53,9,False
9439,19,27,75,41,12,False
9440,16,21,81,49,7,False
9441,10,7,25,13,5,False
9442,14,17,47,43,13,False
9443,13,12,24,21,3,False
9444,13,24,66,54,15,False
9445,16,23,72,51,5,False
9447,13,51,445,310,11,False
9448,27,79,555,357,20,False
9449,32,49,78,65,3,False
9450,33,45,84,62,4,False
9451,46,81,237,122,39,False
9452,9,11,28,21,7,False
9453,18,18,44,28,6,False
9454,0,0,0,0,13,False
9455,10,8,15,9,3,False
9457,10,8,15,9,3,False
9458,14,43,145,134,13,False
9459,7,5,11,5,1,False
9460,14,19,48,31,5,False
9461,7,5,9,6,1,False
9462,13,12,34,18,5,False
9463,14,14,40,21,6,False
9464,7,16,27,22,1,False
9465,11,38,64,55,5,False
9466,4,6,8,6,1,False
9467,4,5,6,5,1,False
9468,4,6,8,6,1,False
9469,7,22,51,42,1,False
9470,21,32,108,83,21,False
9471,10,23,59,54,5,False
9472,10,27,46,41,3,False
9473,15,11,58,44,9,False
9474,12,23,100,83,11,False
9475,13,14,45,14,8,False
9476,0,0,0,0,5,False
9477,7,5,8,6,1,False
9478,11,5,20,7,3,False
9479,4,1,4,2,1,False
9481,29,60,254,174,57,False
9482,17,23,52,35,15,False
9483,3,1,3,1,1,False
9484,10,16,28,21,3,False
9485,12,34,114,99,9,False
9486,6,13,20,17,1,False
9487,6,13,22,18,1,False
9488,11,30,68,61,7,False
9489,11,30,81,70,7,False
9490,15,49,150,131,13,False
9491,12,22,58,49,5,False
9492,9,18,44,38,5,False
9494,11,20,72,59,5,False
9495,12,31,70,62,7,False
9496,7,7,11,8,1,False
9497,9,11,21,14,5,False
9499,15,35,95,79,9,False
9500,11,29,166,153,3,False
9504,28,107,631,493,145,False
9505,10,30,67,61,1,False
9506,26,76,283,235,37,False
9507,19,38,147,112,11,False
9508,16,26,95,76,9,False
9509,17,26,71,49,21,False
9510,12,27,65,52,7,False
9511,6,6,9,7,1,False
9512,6,7,11,8,1,False
9513,12,25,59,47,3,False
9515,7,10,24,17,3,False
9519,25,39,135,91,19,False
9520,6,15,61,56,1,False
9522,23,59,270,222,29,False
9523,21,38,121,97,15,False
9524,17,28,66,47,15,False
9525,17,23,52,35,15,False
9526,21,45,166,138,11,False
9527,26,75,289,223,65,False
9528,14,29,114,92,15,False
9529,7,26,69,59,1,False
9530,19,46,142,123,9,False
9532,20,53,184,152,9,False
9533,17,23,51,35,15,False
9534,13,29,80,66,15,False
9535,12,22,63,56,9,False
9536,8,18,36,31,5,False
9537,6,5,8,6,3,False
9538,12,29,77,70,9,False
9539,16,46,196,178,9,False
9541,27,56,331,270,37,False
9542,7,15,42,37,1,False
9543,11,22,64,46,7,False
9545,10,23,94,87,3,False
9547,10,12,22,15,5,False
9549,12,21,52,39,9,False
9550,11,20,47,40,9,False
9551,11,20,47,40,9,False
9553,17,17,63,39,9,False
9554,20,39,138,95,17,False
9555,24,18,117,74,37,False
9556,17,20,68,43,9,False
9557,16,19,91,64,23,False
9558,14,20,42,32,11,False
9559,10,10,20,12,3,False
9560,17,18,51,34,11,False
9561,16,17,71,45,19,False
9562,17,16,60,40,19,False
9563,15,18,41,31,11,False
9564,8,11,18,12,3,False
9565,27,78,416,278,65,False
9566,16,29,98,70,17,False
9567,12,10,21,18,9,False
9569,9,11,29,20,5,False
9570,15,11,40,20,8,False
9573,8,5,13,9,3,False
9574,7,11,41,25,3,False
9575,13,29,182,125,3,False
9576,11,8,39,26,3,False
9578,9,9,38,23,5,False
9581,18,21,103,66,16,False
9582,8,5,26,15,9,False
9584,0,0,0,0,19,False
9585,8,23,43,33,3,False
9587,9,5,11,7,3,False
9588,6,4,7,5,1,False
9589,4,5,7,6,1,False
9590,10,14,24,18,3,False
9591,13,13,75,61,7,False
9592,17,24,76,63,11,False
9594,14,18,44,36,7,False
9595,24,78,382,248,47,False
9596,8,6,10,6,3,False
9597,11,10,27,16,7,False
9598,11,31,83,60,9,False
9599,12,13,31,25,11,False
9601,27,53,166,94,21,False
9602,3,1,3,1,1,False
9603,10,10,19,13,1,False
9604,9,5,19,6,3,False
9605,5,1,5,1,1,False
9607,7,7,9,7,1,False
9608,7,3,7,4,3,False
9610,9,7,12,7,3,False
9611,8,6,12,10,5,False
9612,4,5,6,5,1,False
9614,6,7,13,9,1,False
9618,8,12,23,16,3,False
9619,8,11,21,19,1,False
9620,11,46,158,132,3,False
9621,18,13,35,20,5,False
9623,13,5,18,7,3,False
9625,9,11,45,33,7,False
9626,23,43,133,109,15,False
9627,19,31,184,127,17,False
9628,10,16,26,23,1,False
9629,20,30,132,88,13,False
9630,9,19,56,38,1,False
9631,6,9,29,24,1,False
9632,19,17,68,41,14,False
9633,11,10,25,17,5,False
9634,9,7,28,14,3,False
9635,8,7,19,15,3,False
9637,10,12,27,16,3,False
9638,9,4,13,7,3,False
9639,10,12,28,16,3,False
9640,9,4,14,7,3,False
9641,8,5,26,17,3,False
9642,7,5,12,11,3,False
9643,11,17,97,50,1,False
9644,0,0,0,0,83,False
9645,12,16,42,30,5,False
9646,10,7,58,31,13,False
9647,16,21,84,55,11,False
9648,11,7,23,13,1,False
9649,18,12,39,24,5,False
9650,5,10,27,17,1,False
9651,19,29,136,107,6,False
9652,12,8,26,15,3,False
9653,0,0,0,0,15,False
9654,12,10,22,17,3,False
9655,16,8,29,15,7,False
9656,11,9,22,19,1,False
9657,13,5,19,9,5,False
9658,14,9,32,22,7,False
9659,21,19,85,66,23,False
9660,22,23,84,61,11,False
9661,6,3,8,5,1,False
9662,11,14,38,30,7,False
9663,8,11,27,22,5,False
9664,16,18,75,55,7,False
9665,7,15,35,27,1,False
9667,16,14,74,55,19,False
9668,13,17,48,37,7,False
9669,18,16,69,50,15,False
9671,14,24,76,51,11,False
9673,13,9,52,34,13,False
9674,8,3,12,3,1,False
9675,12,17,40,28,5,False
9676,14,19,44,30,5,False
9677,9,12,45,29,5,False
9678,11,14,60,35,5,False
9679,8,7,16,9,1,False
9680,13,16,47,32,11,False
9681,19,16,66,55,17,False
9683,13,13,33,28,9,False
9684,4,3,9,5,1,False
9685,16,14,30,23,9,False
9686,13,13,32,28,9,False
9687,8,12,71,68,5,False
9688,11,13,62,48,5,False
9689,12,14,31,26,7,False
9690,10,14,21,16,5,False
9691,8,10,16,11,5,False
9692,10,15,30,24,5,False
9693,14,11,35,31,7,False
9694,19,38,118,94,19,False
9695,6,10,13,12,1,False
9696,9,22,41,38,3,False
9697,17,39,101,75,11,False
9698,17,43,112,80,21,False
9699,13,39,78,65,7,False
9700,13,34,59,40,11,False
9701,7,10,21,17,1,False
9702,6,18,50,45,1,False
9703,20,50,123,102,17,False
9704,8,17,35,28,7,False
9705,6,11,21,16,1,False
9706,9,12,22,16,3,False
9707,6,12,27,24,1,False
9708,15,31,75,60,5,False
9709,7,6,12,9,1,False
9712,4,4,6,5,1,False
9714,7,5,9,6,1,False
9715,16,10,58,34,7,False
9716,19,13,56,37,13,False
9717,10,15,31,25,3,False
9718,8,13,21,19,5,False
9719,5,7,10,7,1,False
9720,5,7,10,7,1,False
9721,5,8,14,12,1,False
9722,5,5,11,10,1,False
9723,5,10,13,10,1,False
9724,5,14,17,14,1,False
9726,7,3,8,5,3,False
9729,5,17,20,17,1,False
9730,6,5,8,6,1,False
9731,27,88,523,425,35,False
9732,27,55,174,116,17,False
9733,9,14,22,15,3,False
9734,26,35,152,102,49,False
9737,15,25,71,52,11,False
9738,20,26,126,80,5,False
9739,6,11,15,13,1,False
9740,8,4,10,4,1,False
9741,8,4,10,4,1,False
9744,8,4,11,4,1,False
9746,18,21,53,36,9,False
9747,18,23,60,44,11,False
9748,21,24,69,48,13,False
9749,14,19,59,32,5,False
9750,14,18,44,27,5,False
9751,12,7,37,28,11,False
9752,12,9,43,35,13,False
9753,12,11,49,42,15,False
9755,19,15,113,62,13,False
9756,9,7,15,14,3,False
9757,10,9,21,21,5,False
9758,10,11,27,28,7,False
9760,5,3,7,3,1,False
9761,5,3,7,3,1,False
9762,12,8,24,13,3,False
9763,12,6,17,9,3,False
9764,11,34,141,134,29,False
9765,18,27,92,61,9,False
9766,19,28,100,67,9,False
9767,19,29,107,73,9,False
9768,19,28,101,67,9,False
9769,15,28,100,61,7,False
9770,16,23,78,45,7,False
9771,9,6,14,6,3,False
9775,9,6,16,6,3,False
9777,11,12,30,22,3,False
9778,6,12,15,13,1,False
9780,6,13,17,15,1,False
9781,12,12,32,22,3,False
9782,6,14,19,17,1,False
9783,15,18,52,42,9,False
9785,16,19,86,58,11,False
9786,5,4,6,4,1,False
9793,24,18,156,51,15,False
9795,20,17,56,33,5,False
9797,22,16,145,44,11,False
9802,20,32,153,92,39,False
9803,24,18,284,84,23,False
9806,11,12,22,19,7,False
9808,18,20,87,53,7,False
9809,29,62,289,180,28,False
9811,14,25,58,43,11,False
9814,7,7,19,12,1,False
9815,21,27,130,105,25,False
9816,11,15,43,33,19,False
9817,28,27,219,147,29,False
9818,7,13,26,21,1,False
9820,9,22,44,37,3,False
9822,12,44,79,67,1,False
9823,15,47,90,75,3,False
9824,6,20,50,42,5,False
9825,5,3,21,11,5,False
9826,7,21,54,47,5,False
9828,8,9,19,16,3,False
9829,20,27,72,46,8,False
9830,6,11,20,16,1,False
9831,6,11,20,16,1,False
9835,8,7,15,11,1,False
9838,17,17,45,25,7,False
9842,10,14,25,25,7,False
9843,7,4,8,4,3,False
9844,9,5,11,6,3,False
9845,10,7,12,8,3,False
9846,4,5,7,5,1,False
9847,19,22,70,53,15,False
9848,9,8,16,9,3,False
9849,14,8,28,18,7,False
9850,5,5,9,7,1,False
9851,7,7,18,15,7,False
9852,6,7,18,15,5,False
9854,8,12,28,20,9,False
9856,7,12,28,22,3,False
9858,8,5,15,9,5,False
9859,8,11,59,38,1,False
9860,5,13,23,20,1,False
9861,15,14,62,32,9,False
9862,18,16,87,68,13,False
9863,5,6,8,6,1,False
9864,7,8,11,11,3,False
9865,6,7,10,9,3,False
9867,7,6,27,22,7,False
9868,6,5,12,6,5,False
9870,18,23,72,52,21,False
9871,15,11,40,24,7,False
9872,5,5,10,7,5,False
9873,5,7,13,10,3,False
9875,12,14,47,32,5,False
9878,6,5,10,5,3,False
9879,5,4,8,5,3,False
9886,13,18,40,27,5,False
9887,18,23,49,31,15,False
9888,8,10,27,22,7,False
9893,7,11,19,15,5,False
9894,8,10,21,12,3,False
9895,7,11,18,16,3,False
9896,5,3,7,3,3,False
9898,14,9,40,23,9,False
9899,16,15,38,27,7,False
9900,9,8,16,11,5,False
9901,13,16,56,30,11,False
9902,6,5,13,9,3,False
9903,7,9,17,13,3,False
9908,14,21,101,91,11,False
9909,4,5,8,5,3,False
9910,5,7,17,14,3,False
9911,8,16,49,44,1,False
9912,5,10,23,18,3,False
9915,5,7,12,9,5,False
9916,14,11,38,22,7,False
9917,8,2,12,5,1,False
9918,6,2,8,4,1,False
9921,6,4,11,4,3,False
9923,5,3,6,3,3,False
9924,5,2,6,2,3,False
9925,6,7,17,13,3,False
9926,13,35,147,141,13,False
9927,13,18,60,42,5,False
9929,5,5,8,5,1,False
9930,10,14,26,18,3,False
9931,17,27,65,51,13,False
9933,12,14,22,21,3,False
9934,7,6,23,13,5,False
9935,12,17,29,25,3,False
9936,4,6,8,6,1,False
9940,15,16,39,29,7,False
9941,5,7,13,10,3,False
9942,7,6,12,6,5,False
9943,5,8,14,11,3,False
9944,5,3,6,3,3,False
9945,12,16,42,26,1,False
9946,5,5,10,6,3,False
9947,8,10,37,33,5,False
9948,6,9,19,12,3,False
9951,15,17,47,30,11,False
9952,5,6,16,13,3,False
9954,10,15,17,19,3,False
9955,5,6,11,7,1,False
9956,5,8,12,8,3,False
9957,35,67,875,574,168,False
9958,4,6,8,6,1,False
9959,17,22,66,47,15,False
9960,5,4,7,5,3,False
9962,28,53,517,326,109,False
9963,7,8,18,13,1,False
9964,19,29,103,64,15,False
9965,15,16,42,22,5,False
9966,11,15,36,25,9,False
9967,19,21,77,50,13,False
9969,19,23,78,51,13,False
9971,19,28,103,64,15,False
9973,10,7,27,13,1,False
9974,10,12,35,21,3,False
9975,8,6,14,10,3,False
9976,4,7,15,14,1,False
9977,10,20,70,47,9,False
9978,6,9,13,11,1,False
9980,8,6,35,17,1,False
9981,8,11,16,12,3,False
9982,7,10,18,12,1,False
9983,11,19,58,47,3,False
9984,14,14,37,22,5,False
9986,13,6,21,11,3,False
9987,13,16,36,24,5,False
9988,19,21,77,45,7,False
9989,5,6,11,7,1,False
9990,10,13,33,24,1,False
9991,10,13,32,23,1,False
9992,10,13,33,24,1,False
9993,10,11,29,20,1,False
9994,21,24,79,49,11,False
9995,8,6,11,7,3,False
9996,4,4,10,4,3,False
9997,17,16,79,43,7,False
9998,20,12,100,46,19,False
9999,20,51,187,134,21,False
10000,8,7,17,9,4,False
10001,13,12,76,50,21,False
10002,0,0,0,0,12,False
10003,15,31,61,48,6,False
10004,0,0,0,0,9,False
10005,11,6,44,26,5,False
10006,11,26,189,154,21,False
10007,17,17,70,44,9,False
10008,10,6,46,24,1,False
10009,18,20,62,50,13,False
10010,11,29,173,93,67,False
10011,11,81,563,301,223,False
10012,16,17,134,112,17,False
10013,8,27,76,66,3,False
10014,16,25,107,90,17,False
10015,13,8,20,12,9,False
10016,11,6,15,9,7,False
10017,5,9,15,10,1,False
10018,26,60,250,201,30,False
10019,14,13,37,28,5,False
10020,13,19,36,34,5,False
10021,8,6,10,8,3,False
10022,6,8,21,21,3,False
10025,6,13,29,26,1,False
10027,11,15,44,39,9,False
10028,8,11,14,11,3,False
10030,3,5,7,6,1,False
10031,7,6,12,9,3,False
10032,8,7,20,13,3,False
10033,8,10,19,10,5,False
10034,6,7,14,9,3,False
10035,9,31,64,48,17,False
10036,20,24,111,69,25,False
10037,14,13,55,33,9,False
10038,10,7,17,10,5,False
10040,17,22,46,41,7,False
10042,13,16,50,45,11,False
10043,7,8,19,8,9,False
10044,8,5,10,5,3,False
10045,7,8,15,9,3,False
10046,5,6,8,6,1,False
10047,9,10,20,20,5,False
10048,9,31,67,48,17,False
10049,11,16,50,45,11,False
10052,8,3,13,6,1,False
10053,18,25,63,51,9,False
10054,9,9,21,14,5,False
10055,10,13,27,18,5,False
10057,10,14,37,25,7,False
10058,12,7,15,9,5,False
10061,17,8,136,45,13,False
10062,9,6,24,10,1,False
10064,7,6,16,14,1,False
10067,11,7,19,11,5,False
10068,13,7,18,11,5,False
10069,16,10,40,25,9,False
10070,11,3,30,15,5,False
10071,8,6,14,10,3,False
10074,21,30,306,148,27,False
10075,18,14,54,33,3,False
10076,10,5,15,8,1,False
10085,26,13,87,46,13,False
10086,31,20,118,63,17,False
10087,25,32,162,105,21,False
10088,0,0,0,0,5,False
10089,11,17,107,74,11,False
10090,12,14,31,27,5,False
10091,4,3,6,4,1,False
10092,10,6,35,21,9,False
10095,10,8,51,32,11,False
10096,7,4,34,20,9,False
10097,10,6,34,21,9,False
10098,7,6,12,11,3,False
10100,10,13,25,23,5,False
10101,10,14,27,25,5,False
10102,3,4,9,4,1,False
10105,10,13,25,21,3,False
10107,10,4,12,7,5,False
10108,12,7,21,10,7,False
10111,12,13,34,27,3,False
10112,15,39,101,85,13,False
10113,16,25,70,56,7,False
10114,20,20,85,61,21,False
10115,7,14,24,20,1,False
10116,7,14,23,19,1,False
10117,14,16,54,30,3,False
10118,15,25,84,69,7,False
10119,23,47,225,187,79,False
10120,13,13,26,18,5,False
10121,5,2,41,16,1,False
10122,15,37,211,169,31,False
10123,11,20,41,33,3,False
10124,8,14,24,19,5,False
10125,9,14,22,20,5,False
10127,15,26,58,53,13,False
10128,22,43,411,349,43,False
10129,15,13,35,20,7,False
10130,8,21,34,24,1,False
10131,9,5,20,12,3,False
10132,11,53,214,151,47,False
10133,7,17,25,19,3,False
10134,0,0,0,0,9,False
10135,22,19,67,41,9,False
10136,0,0,0,0,21,False
10137,14,10,26,15,3,False
10138,5,19,41,40,1,False
10139,30,34,221,182,43,False
10140,17,10,50,20,9,False
10141,13,6,17,9,5,False
10142,18,15,51,41,11,False
10143,0,0,0,0,13,False
10144,9,8,28,14,1,False
10145,8,39,253,212,1,False
10146,12,10,30,20,7,False
10147,9,24,212,172,39,False
10148,8,6,10,10,3,False
10149,11,14,30,19,3,False
10150,7,3,8,4,3,False
10151,5,8,17,16,1,False
10152,5,12,17,17,1,False
10153,16,42,156,135,9,False
10154,14,43,166,155,11,False
10155,13,27,122,113,7,False
10156,12,19,43,39,3,False
10157,11,24,57,47,3,False
10158,19,24,153,112,19,False
10159,5,3,8,4,1,False
10160,9,10,38,23,7,False
10161,10,10,38,23,7,False
10162,27,85,522,368,63,False
10163,22,21,190,117,37,False
10164,16,23,57,43,9,False
10165,9,14,23,19,3,False
10166,22,49,287,243,21,False
10167,7,15,20,18,3,False
10168,24,50,213,176,21,False
10169,10,20,35,29,3,False
10170,17,35,79,70,11,False
10171,10,20,32,28,3,False
10172,14,21,53,40,9,False
10173,11,26,54,44,3,False
10174,10,22,49,42,3,False
10175,12,15,36,25,1,False
10176,7,13,24,25,3,False
10177,11,9,31,17,3,False
10178,26,41,187,108,33,False
10179,24,61,309,195,45,False
10180,9,6,21,10,5,False
10181,9,6,13,6,5,False
10182,5,5,6,5,3,False
10183,7,53,324,187,103,False
10184,4,12,14,14,1,False
10185,13,16,33,26,7,False
10187,14,20,38,35,7,False
10188,8,14,23,21,1,False
10189,16,25,81,57,19,False
10190,16,8,103,42,21,False
10191,14,21,58,53,11,False
10192,14,24,70,60,9,False
10193,19,15,47,29,15,False
10194,25,56,321,204,99,False
10195,23,48,230,147,61,False
10196,8,15,38,29,7,False
10197,17,12,108,57,18,False
10198,24,51,223,162,29,False
10199,17,37,135,107,11,False
10200,15,6,44,17,11,False
10201,11,6,15,8,5,False
10202,10,11,25,23,5,False
10203,14,9,33,24,7,False
10204,17,16,86,62,17,False
10205,20,68,232,208,17,False
10206,14,12,39,20,9,False
10207,15,11,28,17,5,False
10208,10,6,12,10,5,False
10209,5,3,7,5,1,False
10210,18,24,101,58,13,False
10211,7,6,10,8,7,False
10212,14,13,33,24,9,False
10213,7,5,9,6,3,False
10214,8,8,18,9,3,False
10215,17,43,146,123,17,False
10216,19,41,268,198,35,False
10217,17,30,77,61,9,False
10218,6,8,15,12,1,False
10219,11,16,44,37,5,False
10220,20,26,116,99,19,False
10221,16,23,96,69,13,False
10222,35,91,477,382,56,False
10223,11,20,38,29,7,False
10225,13,11,22,14,5,False
10226,12,8,26,12,3,False
10227,6,11,16,13,1,False
10228,8,13,30,23,3,False
10229,17,29,64,59,9,False
10230,15,27,65,47,11,False
10231,21,43,176,142,25,False
10232,24,62,350,295,27,False
10233,22,37,142,114,31,False
10234,7,15,20,18,3,False
10235,29,69,369,294,43,False
10236,17,26,64,51,9,False
10237,13,25,61,44,11,False
10238,14,13,41,26,7,False
10239,16,8,58,31,15,False
10240,19,18,61,41,15,False
10241,7,29,114,107,1,False
10242,13,12,65,46,3,False
10243,25,54,376,196,37,False
10244,26,24,219,181,45,False
10245,19,37,112,94,15,False
10246,15,23,114,71,27,False
10247,14,9,38,21,9,False
10249,11,17,30,24,5,False
10250,7,5,16,9,3,False
10251,20,54,414,346,37,False
10253,19,29,130,80,21,False
